formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C18H33NO5	[M + Na]+	C18H33NNaO5+	0.997	0.989	152.228	148.852	3.376	49	0.940	-0.152	0.359	-0.092		366.225	44	0.728	860777976831409331	860777640620175652	860777640620175651	133	
1	C20H37NO5	[M + H3N + H]+	C20H41N2O5+	1.000	0.333	228.499	226.714	1.785	51	0.903	0.283	1.539	-0.459		389.301	44	0.735	860777947978790203	860777640662118696	860777640662118695	134	
1	C20H35NO4	[M + H3N + H]+	C20H39N2O4+	1.000	0.333	141.268	141.268	0.000	31	0.685	-0.586	0.586	-0.509		371.290	44	0.739	860777948146562432	860777640704061740	860777640699867435	135	
1	C21H37NO6	[M + H]+	C21H38NO6+	0.857	0.333	139.011	132.605	6.405	29	0.718	5.370	5.370	-1.510		400.269	44	0.739	860777949518100074	860777640750199088	860777640746004783	136	
1	C18H32BrO2	[M + H3N + H]+	C18H36BrNO2+	0.930	0.215	19.714	19.714	0.000	7	0.115	2.630	2.630	1.928		377.193	44	0.740	860777932136901476	860777640787947828	860777640787947827	137	
1	C9H18O5	[M + H]+	C9H19O5+	1.000	0.500	305.994	302.677	3.317	52	0.943	4.425	4.425	0.193		207.123	44	0.741	860777931310623507	860777640825696568	860777640825696567	138	
1	C18H31NO3	[M + O + H]+	C18H32NO4+	1.000	1.000	277.954	277.954	0.000	55	0.938	1.141	1.141	-0.475	Cer(d9:2_9:1)	326.232	44	0.741	860777948960257576	860777640938942788	860777640938942787	141	
1	C19H30O6	[M + H]+	C19H31O6+	0.986	0.500	250.660	246.949	3.711	48	0.783	4.001	4.001	-0.521		355.211	44	0.742	860777976802049123	860777640976691528	860777640976691527	142	
1	C19H37NO5	[M + Na]+	C19H37NNaO5+	0.941	0.829	50.971	47.190	3.781	16	0.877	-0.033	1.248	-0.010		382.256	45	0.743	860777943931286284	860777641052189008	860777641047994703	144	
1	C21H41NO4	[M + H3N + H]+	C21H45N2O4+	1.000	0.333	214.656	211.965	2.691	53	0.907	0.299	1.301	-1.347		389.337	45	0.744	860777937232981570	860777641106714964	860777641102520659	145	
1	C19H37NO4	[M + Na]+	C19H37NNaO4+	0.930	0.731	101.033	97.912	3.121	44	0.899	-0.515	0.574	-0.790		366.261	45	0.746	860777945617396770	860777641169629528	860777641169629527	146	
1	C18H35NO3	[M + O + H]+	C18H36NO4+	1.000	1.000	287.274	281.166	6.108	57	0.992	0.430	0.763	-0.591	Cer(d10:0_8:1)	330.264	45	0.748	860777933764291695	860777641257709920	860777641257709919	148	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	1.000	0.333	277.380	271.081	6.299	57	0.903	0.861	0.861	-1.471		296.258	45	0.749	860777952349255815	860777641211572572	860777641211572571	147	
1	C20H39NO3	[M + H3N + H]+	C20H43N2O3+	0.998	0.333	92.647	92.647	0.000	32	0.709	-0.044	0.333	-0.583		359.327	45	0.749	860777930329156284	860777641014440268	860777641010245963	143	
1	C13H31N2O4	[M + H3N + H]+	C13H35N3O4+	1.000	0.911	143.132	143.132	0.000	49	0.805	0.767	2.445	-2.685		297.261	45	0.749	860777938977812392	860777641295458660	860777641295458659	149	
1	C18H35NO4	[M + Na]+	C18H35NNaO4+	0.992	0.943	77.501	74.455	3.046	29	0.737	0.057	0.328	-0.225		352.246	45	0.750	860777938189282993	860777641333207400	860777641333207399	150	
1	C16H26O2	[M + H3N + H]+	C16H30NO2+	1.000	0.333	277.507	273.783	3.723	54	0.875	1.430	1.612	-0.170		268.227	45	0.756	860777940240298100	860777641387733356	860777641383539051	151	
1	C15H31NO3	[M + H3N + H]+	C15H35N2O3+	1.000	0.500	201.826	199.154	2.672	51	0.749	2.198	2.198	-0.032		291.264	46	0.759	860777930014583421	860777641446453616	860777641446453615	152	
1	C18H28O	[M + H3N + H]+	C18H32NO+	1.000	0.333	278.146	272.276	5.870	54	0.902	1.240	1.240	-1.585		278.247	46	0.763	860777938705182589	860777641517756788	860777641517756787	153	
1	C18H28O	[M + H]+	C18H29O+	1.000	0.500	228.221	225.146	3.075	55	0.989	0.769	1.202	-0.008		261.221	46	0.771	860777940550676686	860777641584865656	860777641584865655	154	
1	C20H39NO4	[M + H3N + H]+	C20H43N2O4+	1.000	0.333	244.760	241.504	3.255	50	0.883	0.138	0.821	-0.438		375.322	47	0.778	860777953183922378	860777641656168828	860777641656168827	155	
1	C14H22O2	[M + H3N + H]+	C14H26NO2+	1.000	0.333	310.721	308.450	2.271	55	0.891	1.959	1.959	-0.522		240.196	47	0.781	860777936842911196	860777641740054912	860777641735860607	156	
1	C18H26O3	[M + H3N + H]+	C18H30NO3+	1.000	0.333	181.396	181.396	0.000	26	0.361	1.023	1.023	-0.471		308.222	47	0.786	860777949551654528	860777642604081588	860777642604081587	169	
1	C18H26O2	[M + H3N + H]+	C18H30NO2+	1.000	0.333	238.661	238.661	0.000	35	0.413	-0.103	0.537	0.699		292.227	47	0.788	860777940248686737	860777640901194048	860777640901194047	140	
1	C18H30O5	[M + H3N + H]+	C18H34NO5+	1.000	0.333	243.767	240.412	3.354	51	0.931	0.269	0.678	-0.231		344.243	47	0.789	860777951787218981	860777641815552388	860777641811358083	157	
1	C12H34N10	[M + H]+	C12H35N10+	0.351	0.333	-1.116	-1.116	0.000	0	0.000	-2.072	2.072	-2.075		319.303	47	0.790	860777952449919125	860777642130125208	860777642130125207	162	
1	C18H26O3	[M + H3N + H]+	C18H30NO3+	1.000	0.333	264.670	261.106	3.564	51	0.786	1.234	1.234	-1.363		308.222	48	0.793	860777948138173783	860777641882661256	860777641882661255	158	
1	C18H39NO3	[M + H]+	C18H40NO3+	0.691	0.500	45.214	39.075	6.139	15	0.815	4.865	4.865	-1.007		318.300	48	0.794	860777940244492420	860777641949770124	860777641949770123	159	
1	C16H24O3	[M + H3N + H]+	C16H28NO3+	1.000	0.333	289.890	286.298	3.591	53	0.829	1.796	1.796	-0.709		282.206	48	0.795	860777951258736585	860777642012684688	860777642012684687	160	
1	C18H30O5	[M + H3N + H]+	C18H34NO5+	0.985	0.333	132.755	132.755	0.000	34	0.741	-0.658	0.685	0.117		344.243	48	0.805	860777946988934352	860777640863445308	860777640863445307	139	
1	C16H22O2	[M + H3N + H]+	C16H26NO2+	1.000	0.333	285.048	281.362	3.686	51	0.753	1.399	1.399	-0.021		264.196	48	0.807	860777977330531628	860777642075599252	860777642071404947	161	
1	C26H42O4	[M + H3N + H]+	C26H46NO4+	0.340	0.308	28.264	28.264	0.000	5	0.591	0.072	0.179	-0.058		436.342	49	0.810	860777945609008140	860777642251760032	860777642251760031	164	
1	C20H39NO5	[M + H3N + H]+	C20H43N2O5+	1.000	0.333	140.908	138.476	2.433	43	0.881	0.572	1.832	-0.764		391.316	49	0.820	860777954328967539	860777642314674596	860777642314674595	165	
1	C13H18O2	[M + H3N + H]+	C13H22NO2+	1.000	0.333	319.848	316.210	3.638	52	0.885	2.256	2.256	0.021		224.165	50	0.826	860777948154951081	860777642398560680	860777642394366375	166	
1	C16H35NO3	[M + H]+	C16H36NO3+	0.507	0.500	151.046	147.454	3.591	51	0.876	1.718	1.718	-0.622		290.269	50	0.829	860777945927775322	860777642457280940	860777642457280939	167	
1	C16H29N7O2	[M - H2O + H]+	C16H28N7O+	0.331	0.282	49.819	46.572	3.247	14	0.367	1.063	1.402	-53885.793		334.235	50	0.832	860777930933136104	860777642536972720	860777642536972719	168	
1	C18H30O3	[M + H3N + H]+	C18H34NO3+	1.000	0.333	234.604	228.389	6.215	52	0.847	1.061	1.061	-0.770		312.253	50	0.835	860777933994978437	860777642671190456	860777642671190455	170	
1	C18H30O3	[M + H]+	C18H31O3+	1.000	0.500	230.288	230.288	0.000	41	0.728	3.079	3.079	-0.174		295.227	50	0.836	860777938612907883	860777642755076540	860777642755076539	171	
1	C15H27FO2	[M + H3N + H]+	C15H31FNO2+	1.000	0.333	195.283	195.283	0.000	40	0.535	-0.227	1.041	-4.829		276.232	50	0.839	860777943180505723	860777642193039772	860777642193039771	163	
1	C18H28O2	[M + H3N + H]+	C18H32NO2+	1.000	0.333	262.598	259.670	2.927	50	0.693	1.595	1.595	-0.427		294.243	51	0.842	860777949425825343	860777642830574020	860777642830574019	173	
1	C13H29N2O4	[M + H3N + H]+	C13H33N3O4+	1.000	0.000	181.078	181.078	0.000	52	0.767	1.841	3.094	-2.533		295.246	51	0.843	860777943998395175	860777642876711368	860777642876711367	174	
1	C19H34N2O3	[M + H3N + H]+	C19H38N3O3+	0.999	0.333	165.800	165.800	0.000	37	0.599	1.730	2.241	-2.466		356.290	51	0.843	860777937681772193	860777642922848716	860777642922848715	175	
1	C18H28O2	[M + H]+	C18H29O2+	1.000	0.500	284.552	283.895	0.657	56	0.987	1.578	1.578	-0.709		277.216	51	0.845	860777938982006711	860777642960597456	860777642960597455	176	
1	C20H37NO3	[M + H3N + H]+	C20H41N2O3+	1.000	0.333	185.193	182.133	3.060	45	0.799	-0.006	0.987	-0.699		357.311	51	0.849	860777933588130894	860777642998346196	860777642998346195	177	
1	C18H33NO4	[M + Na]+	C18H33NNaO4+	1.000	1.000	176.200	176.200	0.000	31	0.480	-0.365	0.454	-0.697		350.230	52	0.861	860777938516438842	860777642792825280	860777642792825279	172	
1	C15H30O	[M + H3N + H]+	C15H34NO+	0.920	0.500	56.904	54.285	2.619	26	0.784	4.677	4.677	-0.209		244.263	52	0.868	860777943239226021	860777643048677848	860777643048677847	178	
1	C18H33NO4	[M + Na]+	C18H33NNaO4+	1.000	0.989	143.468	139.711	3.757	47	0.934	-0.145	0.359	-0.340		350.230	52	0.871	860777950809945979	860777643132563936	860777643132563935	180	
1	C17H37NO2	[M + H]+	C17H38NO2+	0.782	0.500	74.278	69.245	5.033	13	0.788	6.093	6.093	0.118		288.290	52	0.872	860777935114857709	860777643170312676	860777643170312675	181	
1	C27H30N2O4	[M - H2O + H]+	C27H29N2O3+	0.727	0.331	54.605	48.237	6.368	13	0.529	-0.349	0.637	-41961.560		429.217	53	0.875	860777938336083706	860777643254198764	860777643254198763	183	
1	C24H50N4O9	[M - H2O + H]+	C24H49N4O8+	0.338	0.333	130.112	127.014	3.097	49	0.950	2.440	2.440	-34541.968		521.356	53	0.879	860777979574485075	860777643094815196	860777643094815195	179	
1	C14H24O2	[M + H3N + H]+	C14H28NO2+	1.000	0.333	305.135	305.135	0.000	51	0.944	1.633	1.633	-0.229		242.211	53	0.880	860777942152901076	860777643291947504	860777643291947503	184	
1	C18H33NO3	[M + O + H]+	C18H34NO4+	1.000	1.000	290.158	283.959	6.199	58	1.000	0.612	0.667	-0.350	Cer(d10:2_8:0)	328.248	53	0.881	860777928454302029	860777643338084852	860777643338084851	185	
1	C19H38O3	[M + H3N + H]+	C19H42NO3+	0.732	0.500	81.709	77.984	3.725	30	0.838	5.827	5.827	-0.844		332.316	53	0.891	860777932480834447	860777643375833592	860777643375833591	186	
1	C20H37NO4	[M + H3N + H]+	C20H41N2O4+	1.000	0.333	245.921	243.124	2.797	50	0.816	0.685	1.142	-0.493		373.306	53	0.891	860777948716987878	860777643413582332	860777643413582331	187	
1	C25H48N2O5	[M + Na]+	C25H48N2NaO5+	1.000	1.000	53.443	49.679	3.764	22	0.798	0.256	0.514	1.996		479.347	54	0.898	860777938784874378	860777643484885508	860777643484885507	189	
1	C19H34N2O4	[M + H3N + H]+	C19H38N3O4+	1.000	0.333	134.552	134.552	0.000	35	0.792	0.432	0.791	-1.244		372.285	55	0.918	860777937220398644	860777643447136768	860777643447136767	188	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	1.000	0.333	71.315	67.511	3.804	10	0.788	2.150	2.150	0.175		432.238	55	0.921	860777946665972866	860777643560382988	860777643560382987	191	
1	C18H31NO3	[M + Na]+	C18H31NNaO3+	0.999	1.000	231.533	228.418	3.116	44	0.685	1.251	1.251	-0.495		332.219	56	0.930	860777943830622968	860777643711377948	860777643711377947	195	
1	C22H43NO4	[M + H3N + H]+	C22H47N2O4+	1.000	0.333	135.531	131.757	3.774	40	0.853	0.914	0.947	-0.085		403.353	56	0.936	860777937241370203	860777643598131728	860777643598131727	192	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	274.243	270.514	3.729	52	0.892	1.707	1.707	-0.111		280.263	56	0.941	860777934250831000	860777643635880468	860777643635880467	193	
1	C20H41NO3	[M + H3N + H]+	C20H45N2O3+	1.000	0.500	141.614	138.280	3.334	36	0.816	0.445	0.909	-0.193		361.342	56	0.941	860777943352472251	860777643673629208	860777643673629207	194	
1	C18H35NO2	[M + H3N + H]+	C18H39N2O2+	1.000	0.333	270.346	266.885	3.461	43	0.543	1.499	2.107	-0.713		315.300	57	0.943	860777935639145719	860777643749126688	860777643749126687	196	
1	C20H39NO4	[M + Na]+	C20H39NNaO4+	0.388	0.398	34.259	30.358	3.901	9	0.307	0.090	0.432	-0.235		380.277	57	0.945	860777952340867183	860777643791069732	860777643786875427	197	
1	C18H31NO3	[M + Na]+	C18H31NNaO3+	1.000	1.000	111.756	111.756	0.000	24	0.412	0.869	0.869	-0.405		332.219	57	0.948	860777953557215502	860777643203867112	860777643203867111	182	
1	C18H32O2	[M + H3N + H]+	C18H36NO2+	1.000	0.333	281.385	275.256	6.129	55	0.962	0.517	0.635	-0.724		298.274	57	0.949	860777931792968516	860777643828818472	860777643824624167	198	
1	C18H34O3	[M + H3N + H]+	C18H38NO3+	1.000	0.333	288.400	282.104	6.296	55	0.939	1.034	1.101	-0.507		316.284	57	0.949	860777943717376727	860777643866567212	860777643866567211	199	
1	C9H29N8O2	[M + H3N + H]+	C9H33N9O2+	0.515	1.000	204.846	204.302	0.543	34	0.659	6.263	6.263	7.041		299.277	57	0.949	860777951262930907	860777643979813432	860777643979813431	202	
1	C14H31N6O	[M + H3N + H]+	C14H35N7O+	1.000	0.333	234.297	234.297	0.000	39	0.644	6.284	6.284	-5.894		317.288	57	0.951	860777938931675037	860777643904315952	860777643904315951	200	
1	C20H32O3	[M + H3N + H]+	C20H36NO3+	0.991	0.333	100.539	98.799	1.740	24	0.471	2.744	2.843	-7.037		338.267	57	0.951	860777975514397377	860777643946258996	860777643946258995	201	
1	C20H35NO2	[M + H3N + H]+	C20H39N2O2+	1.000	0.333	175.670	171.858	3.812	40	0.868	2.035	2.053	-0.781		339.300	57	0.951	860777936805162401	860777644067893824	860777644067893823	204	
1	C18H26O	[M + H3N + H]+	C18H30NO+	1.000	0.333	234.015	228.047	5.968	50	0.874	0.798	0.798	-0.293		276.232	57	0.952	860777928831789475	860777644143391304	860777644143391303	206	
1	C13H27N2O3	[M + H3N + H]+	C13H31N3O3+	1.000	0.333	177.276	177.251	0.025	54	0.902	0.985	1.983	-2.248		277.235	57	0.953	860777943268586154	860777644390855264	860777644386660959	212	
1	C28H32N2O4	[M - H2O + H]+	C28H31N2O3+	0.366	0.239	37.297	30.503	6.794	6	0.841	0.142	0.574	-40633.996		443.233	57	0.953	860777932145290113	860777644227277392	860777644227277391	208	
1	C16H26O	[M + H3N + H]+	C16H30NO+	1.000	0.333	296.297	290.339	5.958	56	0.943	2.649	2.649	0.511		252.232	57	0.953	860777936851299820	860777644105642564	860777644105642563	205	
1	C18H26O2	[M + H3N + H]+	C18H30NO2+	1.000	0.333	137.176	137.176	0.000	18	0.492	1.157	1.161	0.614		292.227	57	0.955	860777947785852159	860777644021756476	860777644021756475	203	
1	C16H26O	[M + H]+	C16H27O+	1.000	0.500	239.906	236.114	3.792	50	0.977	2.953	2.953	0.502		235.206	57	0.955	860777942819795505	860777644185334348	860777644185334347	207	
1	C20H39NO3	[M + H3N + H]+	C20H43N2O3+	1.000	0.333	188.578	186.817	1.761	44	0.772	1.055	1.055	-0.083		359.327	58	0.959	860777937212010015	860777644265026132	860777644265026131	209	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.999	0.331	80.276	80.276	0.000	25	0.303	1.065	1.065	0.306		460.270	58	0.960	860777936368954705	860777643522634248	860777643522634247	190	
1	C18H35NO3	[M + Na]+	C18H35NNaO3+	0.853	0.687	43.820	40.134	3.686	9	0.340	0.621	0.640	-0.311		336.251	58	0.960	860777941146267889	860777644306969176	860777644302774871	210	
1	C11H25N5O3	[M + H3N + H]+	C11H29N6O3+	0.986	0.333	39.664	39.664	0.000	10	0.137	1.217	1.217	3.427		293.231	58	0.961	860777933726542944	860777644344717916	860777644344717915	211	
1	C18H32O3	[M + H3N + H]+	C18H36NO3+	1.000	0.333	249.525	245.867	3.658	54	0.888	1.327	1.327	-0.001		314.269	58	0.964	860777933336472578	860777644462158440	860777644462158439	214	
1	C18H30O2	[M + H]+	C18H31O2+	1.000	0.500	248.015	248.015	0.000	47	0.883	1.951	1.951	0.048		279.232	58	0.964	860777935769169154	860777644499907180	860777644499907179	215	
1	C19H30O3	[M + H3N + H]+	C19H34NO3+	0.998	0.333	189.567	188.095	1.472	37	0.627	1.483	1.752	-6.693		324.251	58	0.964	860777929993611880	860777644537655920	860777644537655919	216	
1	C18H35NO3	[M + H3N + H]+	C18H39N2O3+	1.000	0.333	174.884	171.339	3.545	39	0.749	1.995	1.995	0.303		331.296	58	0.966	860777933487467579	860777644575404660	860777644575404659	217	
1	C9H14O2	[M + H3N + H]+	C9H18NO2+	1.000	0.333	156.685	153.483	3.202	29	0.929	6.582	6.582	0.551		172.133	58	0.967	860777929582570011	860777644613153400	860777644613153399	218	
1	C13H31N2O4	[M + H3N + H]+	C13H35N3O4+	1.000	0.271	139.923	139.923	0.000	44	0.718	1.341	2.343	-1.541		297.262	58	0.967	860777937681772178	860777644650902140	860777644650902139	219	
1	C17H30O2	[M + H3N + H]+	C17H34NO2+	1.000	0.333	203.004	200.030	2.974	48	0.896	1.479	1.479	0.507		284.259	58	0.967	860777928823400845	860777644688650880	860777644688650879	220	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	1.000	0.333	257.470	253.618	3.852	54	0.849	1.908	1.908	-0.289		296.258	58	0.967	860777935924358445	860777644726399620	860777644726399619	221	
1	C17H32O3	[M + H3N + H]+	C17H36NO3+	1.000	0.333	135.365	131.526	3.839	38	0.786	3.283	3.283	0.693		302.269	58	0.968	860777944300385181	860777644764148360	860777644764148359	222	
1	C18H24O2	[M + H3N + H]+	C18H28NO2+	1.000	0.333	149.780	147.044	2.736	45	0.756	2.070	2.311	-4.912		290.210	59	0.981	860777941301457181	860777644806091404	860777644801897099	223	
1	C42H65NO9	[M + Na]+	C42H65NNaO9+	0.362	0.298	10.551	10.551	0.000	6	0.936	1.975	1.975	1.141		750.456	60	1.006	860777953490106617	860777644848034448	860777644848034447	224	
1	C16H26O2	[M + H]+	C16H27O2+	1.000	0.500	319.359	315.944	3.415	56	0.989	2.616	2.616	1.168		251.201	61	1.011	860777941783802265	860777644889977492	860777644889977491	225	
1	C20H35NO3	[M + H3N + H]+	C20H39N2O3+	1.000	0.333	105.791	105.791	0.000	27	0.671	1.369	1.369	0.395		355.296	61	1.015	860777975795415782	860777644424409700	860777644424409699	213	
1	C16H26O2	[M + H3N + H]+	C16H30NO2+	1.000	0.333	288.748	282.849	5.899	54	0.869	2.576	2.576	0.948		268.227	61	1.016	860777943549604554	860777644931920536	860777644931920535	226	
1	C18H28O3	[M + H]+	C18H29O3+	1.000	0.500	232.170	226.484	5.686	46	0.783	2.506	2.506	0.814		293.211	61	1.020	860777935785946390	860777644973863580	860777644973863579	227	
1	C22H26N6O5	[M - H2O + H]+	C22H25N6O4+	1.000	0.086	9.851	3.832	6.019	2	0.073	0.829	1.439	-41195.228		437.193	61	1.021	860777934372465831	860777645024195232	860777645024195231	228	
1	C21H25NO7S	[M + H3N + H]+	C21H29N2O7S+	0.969	0.323	84.390	76.439	7.951	9	0.182	2.197	3.092	-2.049		453.168	61	1.023	860777934380854456	860777645066138276	860777645061943971	229	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	1.000	0.333	115.821	107.544	8.277	16	0.652	5.143	5.143	1.193		432.239	61	1.025	860777948956063247	860777645120664232	860777645120664231	230	
1	C24H30O6	[M + H]+	C24H31O6+	1.000	0.420	43.473	43.473	0.000	7	0.963	2.950	2.950	1.698		415.212	62	1.025	860777940034777104	860777645200356016	860777645200356015	232	
1	C24H30O6	[M - H2O + H]+	C24H29O5+	1.000	0.498	64.454	61.401	3.054	21	0.936	2.699	2.699	-45342.658		397.201	62	1.025	860777950528927527	860777645238104756	860777645238104755	233	
1	C15H20O5	[M + H]+	C15H21O5+	0.854	0.485	169.427	163.426	6.000	40	0.909	6.310	6.310	0.568		281.139	62	1.026	860777936553504104	860777645275853496	860777645275853495	234	
1	C48H60O12	[M + Na]+	C48H60NaO12+	1.000	0.969	21.644	12.380	9.265	2	0.932	1.156	1.156	1.506		851.399	62	1.026	860777945499956166	860777645359739584	860777645355545279	236	
1	C15H20O7	[M - H2O + H]+	C15H19O6+	0.530	0.500	152.330	149.166	3.164	44	0.846	5.153	5.153	-61027.333		295.118	62	1.026	860777976667831345	860777645313602236	860777645313602235	235	
1	C48H60O12	[M + K]+	C48H60KO12+	1.000	0.507	19.266	11.725	7.540	1	0.673	0.971	0.971	1.216		867.373	62	1.026	860777979264106503	860777645397488324	860777645397488323	237	
1	C23H34N5O6	[M - H2O + H]+	C23H33N5O5+	0.270	0.296	44.798	44.798	0.000	12	0.464	3.773	4.001	-39212.592		459.250	62	1.027	860777940076720184	860777645435237064	860777645435237063	238	
1	C9H12O2	[M - H2O + H]+	C9H11O+	1.000	0.500	72.695	69.526	3.169	15	0.922	7.079	7.079	-133330.644		135.081	62	1.027	860777929586764321	860777645472985804	860777645472985803	239	
1	C54H56N2O6	[M + H3N + H]+	C54H60N3O6+	0.672	0.251	53.372	46.462	6.909	18	0.608	4.560	4.560	-4.741		846.444	62	1.027	860777941150462220	860777645523317456	860777645523317455	240	
1	C25H32O6	[M + H3N + H]+	C25H36NO6+	0.620	0.333	69.010	65.381	3.629	20	0.963	4.989	4.989	1.200		446.254	62	1.029	860777940076720165	860777645565260500	860777645565260499	241	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.600	0.333	78.068	69.875	8.193	22	0.836	4.180	4.180	0.708		460.270	62	1.029	860777943230837389	860777645607203544	860777645607203543	242	
1	C18H37NO7	[M + K]+	C18H37KNO7+	0.976	0.986	117.732	117.732	0.000	31	0.279	0.752	0.794	-2.142		418.219	62	1.029	860777948142368110	860777645158412972	860777645158412971	231	
1	C26H36N2O6	[M + H]+	C26H37N2O6+	1.000	0.240	14.515	7.867	6.648	1	0.865	6.697	6.697	0.585		473.265	62	1.032	860777938327695072	860777645644952284	860777645644952283	243	
1	C13H29N2O5	[M + H3N + H]+	C13H33N3O5+	0.997	0.000	150.088	150.088	0.000	48	0.720	1.085	2.301	-0.940		311.241	62	1.032	860777942157095388	860777645741421284	860777645741421283	245	
1	C28H38O6	[M + H3N + H]+	C28H42NO6+	0.717	0.244	34.832	33.493	1.339	7	0.926	2.666	2.666	1.015		488.301	62	1.034	860777940030582772	860777645703672544	860777645699478239	244	
1	C18H28O3	[M + H3N + H]+	C18H32NO3+	1.000	0.333	255.220	249.337	5.883	53	0.858	1.465	1.465	0.096		310.238	62	1.038	860777951032244136	860777645779170024	860777645779170023	246	
1	C20H43NO3	[M + H]+	C20H44NO3+	0.783	0.500	43.477	38.360	5.117	16	0.789	7.311	7.311	0.778		346.332	62	1.041	860777939741175781	860777645821113068	860777645816918763	247	
1	C20H35NO3	[M + H3N + H]+	C20H39N2O3+	1.000	0.333	185.767	183.440	2.328	36	0.760	1.286	1.335	0.818		355.296	63	1.046	860777942597497355	860777646139880204	860777646139880203	255	
1	C18H33NO2	[M + H3N + H]+	C18H37N2O2+	1.000	0.333	174.739	171.898	2.841	43	0.795	3.363	3.363	0.112		313.285	63	1.057	860777936285068608	860777645858861808	860777645854667503	248	
1	C18H26O2	[M + H3N + H]+	C18H30NO2+	1.000	0.333	264.640	258.951	5.689	53	0.733	1.936	1.936	0.152		292.227	64	1.068	860777944120030040	860777646022439680	860777646018245375	252	
1	C18H26O2	[M + H]+	C18H27O2+	1.000	0.500	250.587	247.112	3.475	56	0.989	2.054	2.054	0.885		275.201	64	1.069	860777942266147310	860777645892416244	860777645892416243	249	
1	C11H25N5O3	[M + H3N + H]+	C11H29N6O3+	1.000	0.223	237.148	236.222	0.925	49	0.774	4.446	4.446	3.358		293.231	64	1.070	860777946779219135	860777645942747896	860777645942747895	250	
