formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	C12H14O4	[M + H3N + H]+	C12H18NO4+	Terpenoids	0.616	Fatty Acids and Conjugates	0.261	Jasmonic acids	0.166	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.978	Ketones	0.617	Cyclic ketones	0.533	Organic compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	240.121	33	0.548	860777928835983801	860777636153241492	860777636153241491	33	
3	C9H11F3O	[M + H3N + H]+	C9H15F3NO+	Terpenoids	0.856	Monoterpenoids	0.622	Menthane monoterpenoids	0.058	Organoheterocyclic compounds	0.470	Oxacyclic compounds	0.510					Oxacyclic compounds	0.510	Organic compounds; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Alkyl halides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	210.110	33	0.549	860777926319400975	860777636442648492	860777636438454187	39	
1	C9H12O3	[M + H3N + H]+	C9H16NO3+	Fatty acids	0.433	Cyclic polyketides	0.171	2-pyrone derivatives	0.352	Organic acids and derivatives	0.726	Carboxylic acids and derivatives	0.611					Carboxylic acids and derivatives	0.611	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	186.113	33	0.549	860777925035943797	860777636488785840	860777636488785839	40	
1	C12H12O3	[M + H3N + H]+	C12H16NO3+	Polyketides	0.508	Cyclic polyketides	0.267	Phthalide derivatives	0.090	Organoheterocyclic compounds	0.741	Oxacyclic compounds	0.761					Oxacyclic compounds	0.761	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	222.110	33	0.553	860777927535749373	860777636639780796	860777636639780795	43	
1	C9H14O3	[M + H3N + H]+	C9H18NO3+	Fatty acids	0.975	Fatty Acids and Conjugates	0.804	Oxo fatty acids	0.563	Lipids and lipid-like molecules	0.638	Fatty Acyls	0.578					Fatty Acyls	0.578	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	188.128	33	0.554	860777923647629053	860777636685918144	860777636685918143	44	
1	C8H15NO2	[M + Na]+	C8H15NNaO2+	Amino acids and Peptides	0.953	Small peptides	0.969	Aminoacids	0.975	Organic acids and derivatives	0.987	Carboxylic acids and derivatives	0.983	Amino acids, peptides, and analogues	0.756	Amino acids and derivatives	0.755	Amino acids	0.694	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	180.099	33	0.556	860777923014289070	860777636736249796	860777636736249795	45	
1	C12H14O3	[M + H3N + H]+	C12H18NO3+	Terpenoids	0.497	Sesquiterpenoids	0.297	2-pyrone derivatives	0.146	Organoheterocyclic compounds	0.981	Furans	0.755					Furans	0.755	Organic compounds; Organoheterocyclic compounds; Lactones; Furans; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	224.126	33	0.558	860777925996439529	860777636887244752	860777636883050447	48	
2	C20H20O4	[M + H3N + H]+	C20H24NO4+	Terpenoids	0.565	Diterpenoids	0.281	Azaphilones	0.042	Benzenoids	0.635							Benzenoids	0.635	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	342.170	33	0.558	860777936838716870	860777636929187796	860777636929187795	49	
1	C9H12O2	[M + H3N + H]+	C9H16NO2+	Fatty acids	0.976	Fatty Acids and Conjugates	0.493	Unsaturated fatty acids	0.739	Organic acids and derivatives	0.445	Carboxylic acids and derivatives	0.468	Monocarboxylic acids and derivatives	0.674			Monocarboxylic acids and derivatives	0.674	Organic compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	170.118	33	0.558	860777924364855070	860777636975325144	860777636971130839	50	
1	C12H21NO4	[M + Na]+	C12H21NNaO4+	Amino acids and Peptides	0.566	Small peptides	0.371	Pyrrolidine alkaloids	0.383	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.927	Amino acids and derivatives	0.926	Alpha amino acids and derivatives	0.896	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	266.136	33	0.558	860777932694744006	860777636832718796	860777636828524491	47	
1	C13H16O4	[M + H3N + H]+	C13H20NO4+	Terpenoids	0.559	Sesquiterpenoids	0.523	Macrolide lactones	0.362	Lipids and lipid-like molecules	0.523							Lipids and lipid-like molecules	0.523	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	254.136	34	0.559	860777927154067600	860777637122125796	860777637122125795	53	
1	C9H20O2Si	[M - H2O + H]+	C9H19OSi+	Fatty acids	0.710	Monoterpenoids	0.562	Halogenated fatty acids	0.669	Organic oxygen compounds	0.995	Organooxygen compounds	0.973	Carbonyl compounds	0.650			Carbonyl compounds	0.650	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	171.121	34	0.560	860777922234148486	860777637168263144	860777637168263143	54	
2	C9H12O2	[M + H]+	C9H13O2+	Fatty acids	0.898	Fatty acyls	0.623	Fatty aldehydes	0.856	Organic oxygen compounds	0.996	Organooxygen compounds	0.992	Carbonyl compounds	0.830			Carbonyl compounds	0.830	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	153.091	34	0.562	860777925979662273	860777637021462492	860777637017268187	51	
1	C14H27NO4	[M + H3N + H]+	C14H31N2O4+	Fatty acids	0.627	Fatty amides	0.368	Open-chain polyketides	0.255	Lipids and lipid-like molecules	0.878	Fatty Acyls	0.884	Fatty amides	0.750	N-acyl amines	0.578	N-acyl amines	0.578	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	291.228	34	0.562	860777927309256913	860777636786581448	860777636782387143	46	
1	C9H15NO2	[M - H2O + H]+	C9H14NO+	Amino acids and Peptides	0.873	Small peptides	0.857	Aminoacids	0.868	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.984	Amino acids and derivatives	0.983	Alpha amino acids	0.815	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Secondary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	152.107	34	0.564	860777923903481616	860777637214400492	860777637214400491	55	
1	C19H27NO5	[M + H3N + H]+	C19H31N2O5+	Alkaloids	0.675	Ornithine alkaloids	0.233	Piperidine alkaloids	0.108	Organoheterocyclic compounds	0.869	Pyrrolidines	0.665	Pyrrolidones	0.606	Pyrrolidine-2-ones	0.518	Pyrrolidine-2-ones	0.518	Organic compounds; Organoheterocyclic compounds; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Carboxylic acid esters; Carbonyl compounds; Pyrrolidine-2-ones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	367.220	34	0.564	860777941590864259	860777637067599840	860777637067599839	52	
1	C17H27NO4	[M + H3N + H]+	C17H31N2O4+	Fatty acids	0.513	Ornithine alkaloids	0.173	Piperidine alkaloids	0.140	Lipids and lipid-like molecules	0.549							Lipids and lipid-like molecules	0.549	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	327.227	34	0.566	860777937660800635	860777637260537840	860777637260537839	56	
1	C10H16O3	[M + H3N + H]+	C10H20NO3+	Fatty acids	0.893	Octadecanoids	0.505	Jasmonic acids	0.445	Lipids and lipid-like molecules	0.733	Fatty Acyls	0.618					Fatty Acyls	0.618	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	202.144	34	0.569	860777925690255263	860777637310869492	860777637306675187	57	
1	C10H14O3	[M + H3N + H]+	C10H18NO3+	Fatty acids	0.992	Fatty Acids and Conjugates	0.624	Jasmonic acids	0.461	Lipids and lipid-like molecules	0.568	Fatty Acyls	0.620					Fatty Acyls	0.620	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	200.128	34	0.570	860777948494689748	860777637352812536	860777637352812535	58	
1	C12H23NO4	[M + Na]+	C12H23NNaO4+	Amino acids and Peptides	0.629	Small peptides	0.172	Dipeptides	0.084	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.674	Amino acids and derivatives	0.669	N-acyl-alpha amino acids and derivatives	0.569	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	268.152	34	0.570	860777938323500743	860777637394755580	860777637394755579	59	
1	C21H42N6O8	[M + H3N + H]+	C21H46N7O8+	Carbohydrates	0.943	Aminosugars and aminoglycosides	0.836	Aminoglycosides	0.896	Organic oxygen compounds	1.000	Organooxygen compounds	0.997	Carbohydrates and carbohydrate conjugates	0.792	Aminosaccharides	0.625	2-deoxystreptamine aminoglycosides	0.571	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Monoalkylamines; Monosaccharides; Acetals; Secondary alcohols; Aminocyclitol glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Primary amines; Aminosaccharides; 2-deoxystreptamine aminoglycosides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	524.339	34	0.571	860777978651737989	860777637478641668	860777637478641667	61	
4	C11H14F3NO	[M + H]+	C11H15F3NO+	Alkaloids	0.938	Tyrosine alkaloids	0.192	Phenylalanine-derived alkaloids	0.281	Benzenoids	0.757	Phenol ethers	0.595					Phenol ethers	0.595	Organic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Dialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Secondary amines; Alkyl halides; Aralkylamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	234.110	34	0.573	860777926818523177	860777637436698624	860777637436698623	60	
1	C11H19NO3	[M + Na]+	C11H19NNaO3+	Fatty acids	0.749	Fatty amides	0.431	Primary amides	0.503	Lipids and lipid-like molecules	0.729	Fatty Acyls	0.671					Fatty Acyls	0.671	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	236.126	34	0.575	860777930018777739	860777637528973320	860777637524779015	62	
1	C11H14O3	[M + H3N + H]+	C11H18NO3+	Fatty acids	0.796	Octadecanoids	0.212	Jasmonic acids	0.390	Organoheterocyclic compounds	0.498	Lactones	0.549					Lactones	0.549	Organic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	212.128	35	0.581	860777929100224992	860777637621248016	860777637621248015	64	
2	C16H31N3O7	[M + H3N + H]+	C16H35N4O7+	Amino acids and Peptides	0.709	Small peptides	0.114	Open-chain polyketides	0.102	Lipids and lipid-like molecules	0.848	Fatty Acyls	0.843	Fatty amides	0.548			Fatty amides	0.548	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395.252	35	0.583	860777928815012214	860777637738688536	860777637734494231	66	
